tweet_id,name,rating_numerator,rating_denominator,dog_stages
670804601705242624,Mason,10.0,10.0,unknown
670803562457407488,None,10.0,10.0,unknown
670797304698376195,Trigger,11.0,10.0,unknown
670792680469889025,Antony,7.0,10.0,unknown
670789397210615808,None,9.0,10.0,unknown
670786190031921152,Creg,8.0,10.0,unknown
670783437142401025,None,1.0,10.0,unknown
670782429121134593,None,5.0,10.0,unknown
670780561024270336,Traviss,7.0,10.0,unknown
670778058496974848,None,10.0,10.0,unknown
670764103623966721,Vincent,10.0,10.0,unknown
670755717859713024,Gin,9.0,10.0,unknown
670733412878163972,Jerry,8.0,10.0,unknown
670727704916926465,Jeffrie,10.0,10.0,unknown
670717338665226240,None,12.0,10.0,unknown
670704688707301377,Danny,6.0,10.0,unknown
670691627984359425,Ester,8.0,10.0,unknown
670679630144274432,Pluto,8.0,10.0,unknown
670676092097810432,Bloo,8.0,10.0,unknown
670668383499735048,Phineas,10.0,10.0,unknown
670474236058800128,None,10.0,10.0,unknown
670468609693655041,Edd,10.0,10.0,unknown
670465786746662913,None,7.0,10.0,unknown
670452855871037440,None,11.0,10.0,unknown
670449342516494336,None,5.0,10.0,unknown
670444955656130560,Paull,10.0,10.0,unknown
670442337873600512,Koda,11.0,10.0,unknown
670435821946826752,None,10.0,10.0,unknown
670434127938719744,Hank,11.0,10.0,unknown
670433248821026816,Sam,10.0,10.0,unknown
670428280563085312,Willy,11.0,10.0,unknown
670427002554466305,None,9.0,10.0,unknown
670421925039075328,Herb,12.0,10.0,unknown
670420569653809152,Damon,10.0,10.0,unknown
670417414769758208,None,6.0,10.0,unknown
670411370698022913,Scooter,12.0,10.0,unknown
670408998013820928,Peanut,10.0,10.0,unknown
670403879788544000,Nigel,10.0,10.0,unknown
670385711116361728,Larry,8.0,10.0,unknown
670374371102445568,Daisy,12.0,10.0,unknown
670361874861563904,None,9.0,10.0,unknown
670338931251150849,Butters,10.0,10.0,unknown
670319130621435904,None,11.0,10.0,unknown
670303360680108032,None,9.0,10.0,unknown
670290420111441920,Sandra,11.0,10.0,unknown
670093938074779648,Wally,9.0,10.0,unknown
670086499208155136,None,10.0,10.0,unknown
670079681849372674,Fabio,10.0,10.0,unknown
670073503555706880,Winston,10.0,10.0,unknown
670069087419133954,Randall,5.0,10.0,unknown
670061506722140161,Liam,11.0,10.0,unknown
670055038660800512,Tommy,3.0,10.0,unknown
670046952931721218,Ben,11.0,10.0,unknown
670040295598354432,None,10.0,10.0,unknown
670037189829525505,None,5.0,10.0,unknown
670003130994700288,Raphael,10.0,10.0,unknown
669993076832759809,Zoey,9.0,10.0,unknown
669972011175813120,None,10.0,10.0,unknown
669970042633789440,Julio,10.0,10.0,unknown
669942763794931712,Andru,11.0,10.0,unknown
669926384437997569,None,12.0,10.0,unknown
669923323644657664,None,10.0,10.0,unknown
669753178989142016,Chester,10.0,10.0,unknown
669749430875258880,Clarence,8.0,10.0,unknown
669683899023405056,Kloey,10.0,10.0,unknown
669682095984410625,Louie,9.0,10.0,unknown
669680153564442624,Shawwn,8.0,10.0,unknown
669661792646373376,None,5.0,10.0,unknown
669625907762618368,Penny,12.0,10.0,unknown
669603084620980224,None,10.0,10.0,unknown
669597912108789760,Skye,10.0,10.0,unknown
669583744538451968,None,6.0,10.0,unknown
669573570759163904,Linda,10.0,10.0,unknown
669571471778410496,Keith,7.0,10.0,unknown
669567591774625800,Kollin,9.0,10.0,unknown
669564461267722241,None,10.0,10.0,unknown
669393256313184256,Ronduh,10.0,10.0,unknown
669375718304980992,Billl,6.0,10.0,unknown
669371483794317312,Oliviér,10.0,10.0,unknown
669367896104181761,Chip,10.0,10.0,unknown
669363888236994561,None,10.0,10.0,unknown
669359674819481600,Saydee,11.0,10.0,unknown
669354382627049472,Dug,8.0,10.0,unknown
669351434509529089,Sully,10.0,10.0,unknown
669328503091937280,Kirk,12.0,10.0,unknown
669327207240699904,None,13.0,10.0,unknown
669324657376567296,Ralf,11.0,10.0,unknown
669216679721873412,Clarq,8.0,10.0,unknown
669214165781868544,Jaspers,10.0,10.0,unknown
669203728096960512,Samsom,9.0,10.0,unknown
669037058363662336,None,10.0,10.0,unknown
669015743032369152,None,10.0,10.0,unknown
669006782128353280,Tucker,12.0,10.0,unknown
669000397445533696,Terrance,11.0,10.0,unknown
668994913074286592,None,5.0,10.0,unknown
668992363537309700,Harrison,8.0,10.0,unknown
668989615043424256,Bernie,3.0,10.0,unknown
668988183816871936,None,7.0,10.0,unknown
668986018524233728,Ruby,9.0,10.0,unknown
668981893510119424,None,4.0,10.0,unknown
668979806671884288,Chaz,12.0,10.0,unknown
668975677807423489,Jeremy,11.0,10.0,unknown
668960084974809088,Jaycob,10.0,10.0,unknown
668955713004314625,None,10.0,10.0,unknown
668932921458302977,Herald,9.0,10.0,unknown
668902994700836864,Lambeau,11.0,10.0,unknown
668892474547511297,Ruffles,11.0,10.0,unknown
668872652652679168,Amélie,11.0,10.0,unknown
668852170888998912,Bobb,11.0,10.0,unknown
668826086256599040,Banditt,10.0,10.0,unknown
668815180734689280,None,7.0,10.0,unknown
668779399630725120,Kevon,10.0,10.0,unknown
668655139528511488,Winifred,11.0,10.0,unknown
668645506898350081,None,11.0,10.0,unknown
668643542311546881,None,3.0,10.0,unknown
668641109086707712,Hanz,10.0,10.0,unknown
668636665813057536,None,10.0,10.0,unknown
668633411083464705,Churlie,10.0,10.0,unknown
668631377374486528,Zeek,5.0,10.0,unknown
668627278264475648,Timofy,9.0,10.0,unknown
668625577880875008,Maks,10.0,10.0,unknown
668623201287675904,Jomathan,10.0,10.0,unknown
668620235289837568,Kallie,10.0,10.0,unknown
668614819948453888,None,7.0,10.0,unknown
668587383441514497,None,13.0,10.0,unknown
668567822092664832,Marvin,11.0,10.0,unknown
668544745690562560,None,10.0,10.0,unknown
668542336805281792,None,10.0,10.0,unknown
668537837512433665,Spark,8.0,10.0,unknown
668528771708952576,Gòrdón,12.0,10.0,unknown
668507509523615744,None,10.0,10.0,unknown
668496999348633600,Jo,8.0,10.0,unknown
668484198282485761,None,9.0,10.0,unknown
668480044826800133,DayZ,11.0,10.0,unknown
668466899341221888,None,4.0,10.0,unknown
668297328638447616,None,9.0,10.0,unknown
668291999406125056,None,10.0,10.0,unknown
668286279830867968,Rusty,11.0,10.0,unknown
668274247790391296,Sophie,10.0,10.0,unknown
668268907921326080,None,10.0,10.0,unknown
668256321989451776,Jareld,13.0,10.0,unknown
668248472370458624,Bisquick,8.0,10.0,unknown
668237644992782336,Torque,10.0,10.0,unknown
668226093875376128,None,10.0,10.0,unknown
668221241640230912,None,10.0,10.0,unknown
668204964695683073,Ron,8.0,10.0,unknown
668190681446379520,Skittles,12.0,10.0,unknown
668171859951755264,None,7.0,10.0,unknown
668154635664932864,None,9.0,10.0,unknown
668142349051129856,None,2.0,10.0,unknown
668113020489474048,Alfie,6.0,10.0,unknown
667937095915278337,None,3.0,10.0,unknown
667924896115245057,Jiminy,9.0,10.0,unknown
667915453470232577,Otis,10.0,10.0,unknown
667911425562669056,None,5.0,10.0,unknown
667902449697558528,Cleopatricia,9.0,10.0,unknown
667886921285246976,Erik,11.0,10.0,unknown
667885044254572545,Stu,10.0,10.0,unknown
667878741721415682,Tedrick,2.0,10.0,unknown
667873844930215936,None,10.0,10.0,unknown
667866724293877760,Shaggy,10.0,10.0,unknown
667861340749471744,None,9.0,10.0,unknown
667832474953625600,None,12.0,10.0,unknown
667806454573760512,Filup,10.0,10.0,unknown
667801013445750784,None,12.0,10.0,unknown
667793409583771648,None,8.0,10.0,unknown
667782464991965184,None,9.0,10.0,unknown
667773195014021121,None,8.0,10.0,unknown
667766675769573376,Calvin,9.0,10.0,unknown
667728196545200128,Olive,11.0,10.0,unknown
667724302356258817,None,7.0,10.0,unknown
667549055577362432,None,1.0,10.0,unknown
667546741521195010,George,9.0,10.0,unknown
667544320556335104,Kial,10.0,10.0,unknown
667538891197542400,None,9.0,10.0,unknown
667534815156183040,Frank,8.0,10.0,unknown
667530908589760512,Naphaniel,10.0,10.0,unknown
667524857454854144,None,12.0,10.0,unknown
667517642048163840,Dook,8.0,10.0,unknown
667509364010450944,None,12.0,10.0,unknown
667502640335572993,Hall,11.0,10.0,unknown
667495797102141441,Philippe,9.0,10.0,unknown
667491009379606528,None,7.0,10.0,unknown
667470559035432960,None,11.0,10.0,unknown
667455448082227200,Reese,7.0,10.0,unknown
667453023279554560,Cupcake,11.0,10.0,unknown
667443425659232256,None,6.0,10.0,unknown
667437278097252352,None,10.0,10.0,unknown
667435689202614272,None,12.0,10.0,unknown
667405339315146752,Biden,7.0,10.0,unknown
667393430834667520,Fwed,8.0,10.0,unknown
667369227918143488,None,10.0,10.0,unknown
667211855547486208,Genevieve,9.0,10.0,unknown
667200525029539841,Joshwa,11.0,10.0,unknown
667192066997374976,None,12.0,10.0,unknown
667188689915760640,None,10.0,10.0,unknown
667182792070062081,Timison,10.0,10.0,unknown
667177989038297088,None,8.0,10.0,unknown
667176164155375616,None,4.0,10.0,unknown
667174963120574464,Clarence,9.0,10.0,unknown
667171260800061440,Kenneth,10.0,10.0,unknown
667165590075940865,Churlie,10.0,10.0,unknown
667160273090932737,Bradlay,11.0,10.0,unknown
667152164079423490,Pipsy,12.0,10.0,unknown
667138269671505920,None,10.0,10.0,unknown
667119796878725120,Gabe,10.0,10.0,unknown
667090893657276420,Clybe,7.0,10.0,unknown
667073648344346624,Dave,10.0,10.0,unknown
667065535570550784,None,8.0,10.0,unknown
667062181243039745,Keet,10.0,10.0,unknown
667044094246576128,None,12.0,10.0,unknown
667012601033924608,Klevin,9.0,10.0,unknown
666996132027977728,Carll,10.0,10.0,unknown
666983947667116034,None,11.0,10.0,unknown
666837028449972224,None,3.0,10.0,unknown
666835007768551424,None,10.0,10.0,unknown
666826780179869698,None,12.0,10.0,unknown
666817836334096384,Jeph,9.0,10.0,unknown
666804364988780544,Jockson,8.0,10.0,unknown
666786068205871104,None,2.0,10.0,unknown
666781792255496192,None,10.0,10.0,unknown
666776908487630848,Josep,5.0,10.0,unknown
666739327293083650,Lugan,10.0,10.0,unknown
666701168228331520,None,8.0,10.0,unknown
666691418707132416,Christoper,8.0,10.0,unknown
666649482315059201,None,4.0,10.0,unknown
666644823164719104,Jimothy,9.0,10.0,unknown
666454714377183233,Kreggory,10.0,10.0,unknown
666447344410484738,Scout,9.0,10.0,unknown
666437273139982337,None,7.0,10.0,unknown
666435652385423360,None,10.0,10.0,unknown
666430724426358785,None,6.0,10.0,unknown
666428276349472768,None,7.0,10.0,unknown
666421158376562688,None,12.0,10.0,unknown
666418789513326592,Walter,10.0,10.0,unknown
666411507551481857,None,2.0,10.0,unknown
666407126856765440,None,7.0,10.0,unknown
666396247373291520,None,9.0,10.0,unknown
666373753744588802,None,11.0,10.0,unknown
666362758909284353,None,6.0,10.0,unknown
666353288456101888,None,8.0,10.0,unknown
666345417576210432,None,10.0,10.0,unknown
666337882303524864,None,9.0,10.0,unknown
666293911632134144,None,3.0,10.0,unknown
666287406224695296,None,1.0,2.0,unknown
666273097616637952,None,11.0,10.0,unknown
666268910803644416,None,10.0,10.0,unknown
666104133288665088,None,1.0,10.0,unknown
666102155909144576,None,11.0,10.0,unknown
666099513787052032,None,8.0,10.0,unknown
666094000022159362,None,9.0,10.0,unknown
666082916733198337,None,6.0,10.0,unknown
666073100786774016,None,10.0,10.0,unknown
666071193221509120,None,9.0,10.0,unknown
666063827256086533,None,10.0,10.0,unknown
666058600524156928,None,8.0,10.0,unknown
666057090499244032,None,9.0,10.0,unknown
666055525042405380,None,10.0,10.0,unknown
666051853826850816,None,2.0,10.0,unknown
666050758794694657,None,10.0,10.0,unknown
666049248165822465,None,5.0,10.0,unknown
666044226329800704,None,6.0,10.0,unknown
666033412701032449,None,9.0,10.0,unknown
666029285002620928,None,7.0,10.0,unknown
666020888022790149,None,8.0,10.0,unknown
